|SALESCLOSEPRICE|LISTPRICE|ORIGINALLISTPRICE|FOUNDATIONSIZE|DAYSONMARKET|FIREPLACES|SQFTABOVEGROUND|TAXES|TAXWITHASSESSMENTS|LIVINGAREA|YEARBUILT|ACRES|BATHSFULL|BATHSHALF|BATHQUARTER|BATHSTHREEQUARTER|BATHSTOTAL|BEDROOMS|SQFTBELOWGROUND|ASSOCIATIONFEE|ASSESSEDVALUATION|LIST_YEAR|LIST_MONTH|LIST_WEEKOFYEAR|LIST_DAYOFMONTH|LIST_DAYOFYEAR|WALKSCORE|BIKESCORE|MORTGAGE30US|MORTGAGE30US-1WK|MORTGAGE30US-2WK|MORTGAGE30US-3WK|MORTGAGE30US-4WK|PERCENT_OLDER_AGE_HOMES|PERCENT_SIMILAR_AGE_HOMES|PERCENT_NEWER_AGE_HOMES|PERCENT_BIGGER_SIZE_HOMES|PERCENT_SIMILAR_SIZE_HOMES|PERCENT_SMALLER_SIZE_HOMES|LISTING_TO_MEDIAN_RATIO|LISTING_PRICE_PER_SQFT|SQFT_TOTAL|ASSESSED_TO_LIST|TAX_TO_LIST|BED_TO_BATHS|PRICE_REDUCTION_PERCENT|FENCE_WIRE|FENCE_ELECTRIC|FENCE_NAN|FENCE_PARTIAL|FENCE_RAIL|FENCE_OTHER|FENCE_CHAINLINK|FENCE_FULL|FENCE_NONE|FENCE_PRIVACY|FENCE_WOOD|FENCE_INVISIBLE|ROOF_ASPHALTSHINGLES|ROOF_SHAKES|ROOF_NAN|ROOF_UNSPECIFIEDSHINGLE|ROOF_SLATE|ROOF_PITCHED|ROOF_FLAT|ROOF_TAR/GRAVEL|ROOF_OTHER|ROOF_METAL|ROOF_TILE|ROOF_RUBBER|ROOF_WOODSHINGLES|ROOF_AGEOVER8YEARS|ROOF_AGE8YEARSORLESS|POOLDESCRIPTION_NAN|POOLDESCRIPTION_HEATED|POOLDESCRIPTION_NONE|POOLDESCRIPTION_SHARED|POOLDESCRIPTION_INDOOR|POOLDESCRIPTION_OUTDOOR|POOLDESCRIPTION_ABOVEGROUND|POOLDESCRIPTION_BELOWGROUND|GARAGEDESCRIPTION_ASSIGNED|GARAGEDESCRIPTION_TANDEM|GARAGEDESCRIPTION_UNCOVERED/OPEN|GARAGEDESCRIPTION_TUCKUNDER|GARAGEDESCRIPTION_DRIVEWAY-ASPHALT|GARAGEDESCRIPTION_HEATEDGARAGE|GARAGEDESCRIPTION_UNDERGROUNDGARAGE|GARAGEDESCRIPTION_DRIVEWAY-SHARED|GARAGEDESCRIPTION_CONTRACTPKGREQUIRED|GARAGEDESCRIPTION_GARAGEDOOROPENER|GARAGEDESCRIPTION_MOREPARKINGOFFSITEFORFEE|GARAGEDESCRIPTION_VALETPARKINGFORFEE|GARAGEDESCRIPTION_OTHER|GARAGEDESCRIPTION_MOREPARKINGONSITEFORFEE|GARAGEDESCRIPTION_DRIVEWAY-OTHERSURFACE|GARAGEDESCRIPTION_DETACHEDGARAGE|GARAGEDESCRIPTION_SECURED|GARAGEDESCRIPTION_CARPORT|GARAGEDESCRIPTION_DRIVEWAY-CONCRETE|GARAGEDESCRIPTION_ON-STREETPARKINGONLY|GARAGEDESCRIPTION_COVERED|GARAGEDESCRIPTION_INSULATEDGARAGE|GARAGEDESCRIPTION_UNASSIGNED|GARAGEDESCRIPTION_NONE|GARAGEDESCRIPTION_DRIVEWAY-GRAVEL|GARAGEDESCRIPTION_NOINTACCESSTODWELLING|GARAGEDESCRIPTION_UNITSVARY|GARAGEDESCRIPTION_ATTACHEDGARAGE|APPLIANCES_NAN|APPLIANCES_COOKTOP|APPLIANCES_WALLOVEN|APPLIANCES_WATERSOFTENER-OWNED|APPLIANCES_DISPOSAL|APPLIANCES_DISHWASHER|APPLIANCES_OTHER|APPLIANCES_INDOORGRILL|APPLIANCES_WASHER|APPLIANCES_RANGE|APPLIANCES_REFRIGERATOR|APPLIANCES_FURNACEHUMIDIFIER|APPLIANCES_TANKLESSWATERHEATER|APPLIANCES_ELECTRONICAIRFILTER|APPLIANCES_MICROWAVE|APPLIANCES_EXHAUSTFAN/HOOD|APPLIANCES_NONE|APPLIANCES_CENTRALVACUUM|APPLIANCES_TRASHCOMPACTOR|APPLIANCES_AIR-TO-AIREXCHANGER|APPLIANCES_DRYER|APPLIANCES_FREEZER|APPLIANCES_WATERSOFTENER-RENTED|EXTERIOR_SHAKES|EXTERIOR_CEMENTBOARD|EXTERIOR_BLOCK|EXTERIOR_VINYL|EXTERIOR_FIBERBOARD|EXTERIOR_OTHER|EXTERIOR_METAL|EXTERIOR_BRICK/STONE|EXTERIOR_STUCCO|EXTERIOR_ENGINEEREDWOOD|EXTERIOR_WOOD|DININGROOMDESCRIPTION_EATINKITCHEN|DININGROOMDESCRIPTION_NAN|DININGROOMDESCRIPTION_OTHER|DININGROOMDESCRIPTION_LIVING/DININGROOM|DININGROOMDESCRIPTION_SEPARATE/FORMALDININGROOM|DININGROOMDESCRIPTION_KITCHEN/DININGROOM|DININGROOMDESCRIPTION_INFORMALDININGROOM|DININGROOMDESCRIPTION_BREAKFASTAREA|BASEMENT_FINISHED(LIVABLE)|BASEMENT_PARTIAL|BASEMENT_SUMPPUMP|BASEMENT_INSULATINGCONCRETEFORMS|BASEMENT_CRAWLSPACE|BASEMENT_PARTIALFINISHED|BASEMENT_CONCRETEBLOCK|BASEMENT_DRAINAGESYSTEM|BASEMENT_POUREDCONCRETE|BASEMENT_UNFINISHED|BASEMENT_DRAINTILED|BASEMENT_WOOD|BASEMENT_FULL|BASEMENT_EGRESSWINDOWS|BASEMENT_DAY/LOOKOUTWINDOWS|BASEMENT_SLAB|BASEMENT_STONE|BASEMENT_NONE|BASEMENT_WALKOUT|BATHDESC_MAINFLOOR1/2BATH|BATHDESC_TWOMASTERBATHS|BATHDESC_MASTERWALK-THRU|BATHDESC_WHIRLPOOL|BATHDESC_NAN|BATHDESC_3/4BASEMENT|BATHDESC_TWOBASEMENTBATHS|BATHDESC_OTHER|BATHDESC_3/4MASTER|BATHDESC_MAINFLOOR3/4BATH|BATHDESC_FULLMASTER|BATHDESC_MAINFLOORFULLBATH|BATHDESC_WALK-INSHOWER|BATHDESC_SEPARATETUB&SHOWER|BATHDESC_FULLBASEMENT|BATHDESC_BASEMENT|BATHDESC_WALKTHRU|BATHDESC_BATHROOMENSUITE|BATHDESC_PRIVATEMASTER|BATHDESC_JACK&JILL3/4|BATHDESC_UPPERLEVEL1/2BATH|BATHDESC_ROUGHIN|BATHDESC_UPPERLEVELFULLBATH|BATHDESC_1/2MASTER|BATHDESC_1/2BASEMENT|BATHDESC_JACKANDJILL|BATHDESC_UPPERLEVEL3/4BATH|ZONING_INDUSTRIAL|ZONING_BUSINESS/COMMERCIAL|ZONING_OTHER|ZONING_RESIDENTIAL-SINGLE|ZONING_RESIDENTIAL-MULTI-FAMILY|COOLINGDESCRIPTION_WINDOW|COOLINGDESCRIPTION_WALL|COOLINGDESCRIPTION_DUCTLESSMINI-SPLIT|COOLINGDESCRIPTION_NONE|COOLINGDESCRIPTION_GEOTHERMAL|COOLINGDESCRIPTION_CENTRAL|CITY:LELM-LAKEELMO|CITY:MAPW-MAPLEWOOD|CITY:OAKD-OAKDALE|CITY:STP-SAINTPAUL|CITY:WB-WOODBURY|LISTTYPE:EXCLUSIVEAGENCY|LISTTYPE:EXCLUSIVERIGHT|LISTTYPE:EXCLUSIVERIGHTWITHEXCLUSIONS|LISTTYPE:OTHER|LISTTYPE:SERVICEAGREEMENT|SCHOOLDISTRICTNUMBER:6-SOUTHST.PAUL|SCHOOLDISTRICTNUMBER:622-NORTHSTPAUL-MAPLEWOOD|SCHOOLDISTRICTNUMBER:623-ROSEVILLE|SCHOOLDISTRICTNUMBER:624-WHITEBEARLAKE|SCHOOLDISTRICTNUMBER:625-ST.PAUL|SCHOOLDISTRICTNUMBER:832-MAHTOMEDI|SCHOOLDISTRICTNUMBER:833-SOUTHWASHINGTONCOUNTY|SCHOOLDISTRICTNUMBER:834-STILLWATER|POTENTIALSHORTSALE:NO|POTENTIALSHORTSALE:NOTDISCLOSED|STYLE:(CC)CONVERTEDMANSION|STYLE:(CC)HIGHRISE(4+LEVELS)|STYLE:(CC)LOWRISE(3-LEVELS)|STYLE:(CC)MANOR/VILLAGE|STYLE:(CC)TWOUNIT|STYLE:(SF)FOURORMORELEVELSPLIT|STYLE:(SF)MODIFIEDTWOSTORY|STYLE:(SF)MORETHANTWOSTORIES|STYLE:(SF)ONE1/2STORIES|STYLE:(SF)ONESTORY|STYLE:(SF)OTHER|STYLE:(SF)SPLITENTRY(BI-LEVEL)|STYLE:(SF)THREELEVELSPLIT|STYLE:(SF)TWOSTORIES|STYLE:(TH)DETACHED|STYLE:(TH)QUAD/4CORNERS|STYLE:(TH)SIDEXSIDE|STYLE:(TW)TWINHOME|ASSUMABLEMORTGAGE:INFORMATIONCOMING|ASSUMABLEMORTGAGE:NOTASSUMABLE|ASSUMABLEMORTGAGE:YESW/QUALIFYING|ASSUMABLEMORTGAGE:YESW/NOQUALIFYING|ASSESSMENTPENDING:NO|ASSESSMENTPENDING:UNKNOWN|ASSESSMENTPENDING:YES|
|426200|426200|426200|1088|43|1|2519|184|184.0|2519|2017|0.23|2|1|0|0.0|3|4|0|50|0.0|2017|10|42|20|293|14.0|null|3.88|3.91|3.85|3.83|3.83|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.8914136079662509|169.19412465263994|2519|0.0|4.317221961520413E-4|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|427878|427878|427878|1899|0|1|1899|202|202.0|1899|2017|0.157|1|0|0|1.0|2|3|0|125|0.0|2017|10|41|10|283|11.0|null|3.91|3.85|3.83|3.83|3.78|81.2|18.8|0.0|49.8|11.9|2.7|0.8949232091726502|225.3175355450237|1899|0.0|4.720971865812217...|1.5|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|434366|433000|433000|1963|5|1|1963|166|254.0|2933|2017|0.25|3|0|0|0.0|3|4|970|54|88.0|2017|4|16|20|110|14.0|null|3.97|4.08|4.1|4.14|4.23|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.905636068159049|147.63041254688034|2933|2.032332563510392...|3.833718244803695...|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
|432500|435000|440000|1647|50|1|1647|166|254.0|2506|2017|0.19|3|0|0|0.0|3|3|859|143|88.0|2017|3|10|9|68|22.0|null|4.21|4.1|4.16|4.15|4.17|81.2|18.8|0.0|49.8|11.9|2.7|0.9098191446863425|173.5833998403831|2506|2.022988505747126...|3.816091954022988...|1.0|0.011363636363636354|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|
|437436|437436|437436|1890|0|1|1890|202|202.0|1890|2017|0.213|1|0|0|1.0|2|2|0|125|0.0|2017|10|43|24|297|11.0|null|3.94|3.88|3.91|3.85|3.83|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.914914131896586|231.44761904761904|1890|0.0|4.617818378002725E-4|1.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|425000|439000|450000|1286|92|1|2756|226|0.0|2756|2016|0.2|2|1|0|0.0|3|4|0|58|0.0|2017|3|10|10|69|2.0|null|4.21|4.1|4.16|4.15|4.17|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9181852977409295|159.288824383164|2756|0.0|5.148063781321184E-4|1.3333333333333333|0.02444444444444449|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|440778|440778|440778|984|0|0|2214|0|0.0|2214|2017|0.46299999999999997|1|1|0|1.0|3|4|0|93|0.0|2017|9|39|27|270|21.0|null|3.83|3.83|3.78|3.78|3.82|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9219040527736935|199.08672086720867|2214|0.0|0.0|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|440000|444900|444900|1397|14|1|2983|1016|1016.0|4096|2016|0.22|1|1|0|2.0|4|5|1113|0|0.0|2017|4|16|20|110|14.0|null|3.97|4.08|4.1|4.14|4.23|81.2|18.8|0.0|0.0|14.0|50.4|0.9305253734964455|108.6181640625|4096|0.0|0.002283659249269...|1.25|0.0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|446834|446000|446000|1791|0|1|1791|0|0.0|1791|2017|0.23|2|0|0|0.0|2|2|0|143|0.0|2017|11|44|4|308|0.0|null|3.94|3.94|3.88|3.91|3.85|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.9328260655864569|249.02289223897264|1791|0.0|0.0|1.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
|447157|447000|447000|1791|0|1|1791|744|744.0|1791|2017|0.22|2|0|0|0.0|2|2|0|143|0.0|2017|6|24|15|166|10.0|null|3.91|3.89|3.94|3.95|4.02|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.9349176038501036|249.58123953098828|1791|0.0|0.001664429530201...|1.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
|438500|449900|474900|1577|86|1|1577|3480|3480.0|2734|1999|0.33|1|1|0|1.0|3|4|1157|96|0.0|2017|9|36|9|252|7.0|null|3.78|3.82|3.86|3.89|3.9|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.9409830648146793|164.55742501828823|2734|0.0|0.00773505223382974|1.3333333333333333|0.05264266161297115|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|
|426800|449900|475000|2187|86|3|2187|3490|3490.0|3400|1971|1.015|2|0|0|1.0|3|4|1213|0|0.0|2017|4|14|3|93|12.0|null|4.1|4.14|4.23|4.3|4.21|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.9409830648146793|132.3235294117647|3400|0.0|0.007757279395421205|1.3333333333333333|0.05284210526315791|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|
|443000|450000|450000|1480|17|1|1984|2956|2956.0|3440|2003|0.08|2|1|0|1.0|4|3|1456|253|0.0|2017|4|14|7|97|0.0|null|4.1|4.14|4.23|4.3|4.21|81.2|18.8|0.0|49.8|11.9|2.7|0.941192218641044|130.8139534883721|3440|0.0|0.006568888888888889|0.75|0.0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|
|450000|450000|450000|1485|40|2|2400|3840|3840.0|3740|1996|1.511|2|1|0|1.0|4|4|1340|0|0.0|2017|3|9|1|60|0.0|null|4.1|4.16|4.15|4.17|4.19|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.941192218641044|120.32085561497327|3740|0.0|0.008533333333333334|1.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|
|452990|454990|492795|1224|153|1|2682|588|588.0|2682|2017|0.22|2|1|0|0.0|3|4|0|145|0.0|2017|4|16|23|113|null|null|3.97|4.08|4.1|4.14|4.23|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9516289945766413|169.64578672632365|2682|0.0|0.001292336095298...|1.3333333333333333|0.07671546992156986|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|453612|455612|453612|1144|38|1|2374|78|78.0|2374|2018|0.24|1|1|0|1.0|3|4|0|93|0.0|2017|10|42|20|293|20.0|null|3.88|3.91|3.85|3.83|3.83|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9529299313766296|191.9174389216512|2374|0.0|1.711983003081569...|1.3333333333333333|-0.00440905443418...|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
